time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
70481,1,239,138,-1,-22,35970,0.0,0.0,14
70651,1,239,138,-1,-22,35916,0.0,0.0,13
70780,1,238,134,-2,-26,35916,0.0,0.0,30
70883,1,238,134,-2,-26,35697,-7.17,0.0,17
70995,1,233,131,-7,-29,35534,-6.55,0.0,27
71114,1,232,129,-8,-31,35588,2.39,0.0,46
71214,1,235,129,-5,-31,35752,1.81,0.0,35
71314,1,237,130,-3,-30,35752,1.19,0.0,40
71415,1,240,130,0,-30,35916,0.0,0.0,13
71547,1,241,128,1,-32,36135,0.0,0.0,16
71647,1,241,125,1,-35,35970,0.0,0.0,39
71748,1,241,109,1,-51,36188,0.0,0.0,13
71861,1,239,110,-1,-50,35752,0.0,0.0,17
71980,1,235,107,-5,-53,35970,0.0,0.0,36
72081,1,235,108,-5,-52,35805,1.0,0.0,44
72213,1,239,111,-1,-49,35805,0.0,0.0,32
72318,1,242,117,2,-43,35970,0.0,0.0,15
72450,1,242,117,2,-43,35970,0.0,0.0,47
72647,1,242,117,2,-43,35970,0.0,0.0,18
72765,1,247,118,7,-42,35805,7.45,0.0,30
72884,1,277,117,37,-43,38454,-10.47,0.0,19
72992,1,252,116,12,-44,25840,-8.67,0.0,21
73114,1,223,120,-17,-40,34992,2.85,0.0,47
73246,1,242,118,2,-42,35970,2.49,0.0,34
73346,1,249,118,9,-42,36188,-2.48,0.0,25
73460,1,238,119,-2,-41,35805,0.0,0.0,27
73564,1,237,118,-3,-42,35588,-7.18,0.0,19
73679,1,216,114,-24,-46,34992,-3.83,0.0,24
73781,1,196,115,-44,-45,36239,12.0,0.0,34
73913,1,242,114,2,-46,35752,5.13,0.0,32
74013,1,260,115,20,-45,37180,-4.99,0.0,27
74148,1,234,115,-6,-45,25058,-1.55,0.0,39
74255,1,228,114,-12,-46,35371,4.1,0.0,18
74369,1,244,114,4,-46,36188,0.0,0.0,17
74481,1,243,115,3,-45,35970,0.0,0.0,58
74593,1,242,115,2,-45,35970,0.0,0.0,33
74703,1,241,114,1,-46,35970,0.0,0.0,14
74821,1,242,115,2,-45,35970,0.0,0.0,21
74946,1,242,115,2,-45,35970,0.0,0.0,41
75079,1,242,114,2,-46,36188,0.0,0.0,34
75179,1,243,113,3,-47,36135,0.0,0.0,41
75279,1,242,114,2,-46,36188,7.37,0.0,25
75381,1,258,113,18,-47,36792,4.21,0.0,18
75512,1,275,112,35,-48,38233,-12.0,0.0,39
75615,1,216,113,-24,-47,34992,2.54,0.0,13
75732,1,228,116,-12,-44,35316,7.61,0.0,19
75847,1,260,115,20,-45,37230,-5.53,0.0,21
75978,1,234,117,-6,-43,35752,-1.11,0.0,30
76078,1,221,115,-19,-45,35371,5.81,0.0,33
76180,1,241,117,1,-43,35805,3.53,0.0,39
76312,1,243,116,3,-44,25380,-11.87,0.0,30
76412,1,194,115,-46,-45,36135,11.72,0.0,19
76514,1,221,118,-19,-42,34720,12.0,0.0,24
76620,1,268,115,28,-45,38012,-8.96,0.0,18
76745,1,233,117,-7,-43,25058,-3.35,0.0,33
76845,1,219,116,-21,-44,35154,5.9,0.0,40
76948,1,244,116,4,-44,36188,0.0,0.0,19
77049,1,245,113,5,-47,36406,-2.32,0.0,19
77211,1,239,114,-1,-46,36188,-1.0,0.0,19
77311,1,232,113,-8,-47,35970,2.22,0.0,47
77411,1,236,113,-4,-47,35752,1.37,0.0,24
77515,1,239,113,-1,-47,35805,0.0,0.0,20
77644,1,242,113,2,-47,36188,0.0,0.0,32
77744,1,241,113,1,-47,36188,0.0,0.0,40
77845,1,241,112,1,-48,36188,0.0,0.0,15
77945,1,241,113,1,-47,36135,7.73,0.0,18
78078,1,259,113,19,-47,26220,6.85,0.0,36
78178,1,283,112,43,-48,39424,-12.0,0.0,18
78279,1,246,109,6,-51,25976,-7.82,0.0,17
78411,1,220,117,-20,-43,35371,3.54,0.0,37
78511,1,231,113,-9,-47,35588,4.16,0.0,33
78611,1,249,115,9,-45,36573,0.0,0.0,25
78711,1,249,113,9,-47,36573,-2.51,0.0,20
78820,1,239,109,-1,-51,35970,0.0,0.0,17
78928,1,223,109,-17,-51,35424,-6.06,0.0,24
79044,1,202,108,-38,-52,36188,2.1,0.0,18
79144,1,206,110,-34,-50,35970,10.96,0.0,33
79247,1,251,112,11,-48,36188,2.6,0.0,40
79377,1,261,111,21,-49,37230,-5.91,0.0,31
79510,1,251,111,11,-49,36573,-5.62,0.0,46
79610,1,205,111,-35,-49,35752,5.38,0.0,29
79719,1,236,112,-4,-48,35588,3.58,0.0,21
79833,1,247,112,7,-48,36406,-2.19,0.0,21
79943,1,241,111,1,-49,36354,-1.63,0.0,50
80044,1,238,112,-2,-48,35970,0.0,0.0,42
80177,1,238,111,-2,-49,36188,0.0,0.0,25
80277,1,237,112,-3,-48,35970,0.0,0.0,13
80380,1,237,112,-3,-48,35970,0.0,0.0,12
80510,1,237,112,-3,-48,35970,0.0,0.0,46
80610,1,242,113,2,-47,35970,8.75,0.0,35
80710,1,280,111,40,-49,27792,-0.63,0.0,25
80843,1,260,110,20,-50,36960,-9.16,0.0,18
80944,1,219,111,-21,-49,35371,2.16,0.0,34
81076,1,229,112,-11,-48,35752,4.16,0.0,28
81176,1,248,111,8,-49,36573,0.0,0.0,34
81279,1,249,111,9,-49,36406,-2.86,0.0,34
81395,1,234,112,-6,-48,35970,0.0,0.0,24
81499,1,227,110,-13,-50,35588,-5.92,0.0,18
81703,1,201,110,-39,-50,36188,2.43,0.0,18
81843,1,236,113,-4,-47,35588,3.46,0.0,17
81944,1,251,113,11,-47,36354,-1.74,0.0,28
82054,1,242,112,2,-48,36188,-1.76,0.0,24
82164,1,235,113,-5,-47,35970,1.61,0.0,19
82277,1,237,112,-3,-48,36188,1.0,0.0,18
82409,1,242,113,2,-47,36135,0.0,0.0,26
82509,1,243,113,3,-47,35970,0.0,0.0,33
82611,1,243,113,3,-47,35970,0.0,0.0,13
82724,1,243,113,3,-47,35970,0.0,0.0,21
82825,1,243,113,3,-47,35970,0.0,0.0,19
82942,1,243,113,3,-47,35970,0.0,0.0,17
83042,1,242,113,2,-47,36188,0.0,0.0,39
83142,1,242,113,2,-47,36188,7.51,0.0,34
83247,1,276,111,36,-49,38802,-0.38,0.0,18
83352,1,264,112,24,-48,26600,-9.93,0.0,24
83475,1,225,113,-15,-47,35534,0.0,0.0,33
83575,1,223,112,-17,-48,35371,4.91,0.0,33
83675,1,243,113,3,-47,36188,0.0,0.0,25
83868,1,246,112,6,-48,36354,-1.77,0.0,20
83976,1,231,113,-9,-47,35588,-5.56,0.0,18
84109,1,213,112,-27,-48,35208,-2.43,0.0,17
84242,1,207,113,-33,-47,35424,11.8,0.0,43
84345,1,256,112,16,-48,36792,0.0,0.0,17
84475,1,255,113,15,-47,36573,-4.9,0.0,19
84575,1,230,113,-10,-47,35588,0.0,0.0,40
84675,1,231,113,-9,-47,35588,3.11,0.0,20
84777,1,243,112,3,-48,36354,0.0,0.0,13
84892,1,248,112,8,-48,36406,-2.57,0.0,18
85004,1,239,113,-1,-47,35805,0.0,0.0,12
85108,1,239,113,-1,-47,35752,0.0,0.0,54
85223,1,239,112,-1,-48,35970,0.0,0.0,26
85344,1,239,112,-1,-48,35970,0.0,0.0,15
85475,1,238,113,-2,-47,36022,0.0,0.0,33
85575,1,238,113,-2,-47,36022,0.0,0.0,27
85684,1,240,113,0,-47,35970,8.56,0.0,24
85795,1,280,111,40,-49,39248,-11.35,0.0,18
85941,1,279,111,39,-49,39248,-12.0,0.0,22
86041,1,191,110,-49,-50,36740,7.59,0.0,34
86141,1,222,112,-18,-48,35640,12.0,0.0,41
