time_ms,valid,cx,cy,error_x,error_y,area,command_x_rpm,command_y_rpm,frame_ms
60175,1,255,112,15,-48,25914,4.43,0.0,47
60275,1,260,111,20,-49,25980,5.3,0.0,27
60382,1,262,111,22,-49,26047,4.78,0.0,17
60491,1,262,111,22,-49,26075,-0.09,0.0,19
60593,1,260,111,20,-49,26043,-2.49,0.0,19
60701,1,249,113,9,-47,25785,1.13,0.0,24
60807,1,250,112,10,-48,25822,-2.24,0.0,17
60908,1,245,112,5,-48,25692,-4.18,0.0,29
61015,1,229,113,-11,-47,25451,-1.23,0.0,16
61125,1,225,113,-15,-47,25595,-3.53,0.0,17
61225,1,219,113,-21,-47,25550,-4.28,0.0,18
61341,1,216,114,-24,-46,25570,-5.2,0.0,34
61441,1,216,114,-24,-46,25631,-2.05,0.0,34
61541,1,217,113,-23,-47,25550,0.92,0.0,31
61646,1,220,113,-20,-47,25612,4.37,0.0,16
61757,1,236,112,-4,-48,25641,-1.85,0.0,17
61860,1,234,112,-6,-48,25685,1.0,0.0,21
62041,1,235,113,-5,-47,25651,1.0,0.0,80
62141,1,235,113,-5,-47,25651,1.0,0.0,38
62241,1,240,113,0,-47,25633,0.0,0.0,13
62345,1,238,113,-2,-47,25641,1.57,0.0,15
62475,1,243,113,3,-47,25704,-1.55,0.0,16
62607,1,237,113,-3,-47,25641,10.92,0.0,36
62707,1,256,112,16,-48,25848,7.23,0.0,17
62807,1,272,111,32,-49,26254,1.0,0.0,16
62913,1,267,111,27,-49,26209,1.0,0.0,22
63021,1,263,112,23,-48,26045,-2.35,0.0,15
63141,1,255,113,15,-47,25912,-3.85,0.0,29
63274,1,236,114,-4,-46,25519,1.53,0.0,38
63374,1,240,113,0,-47,25641,1.41,0.0,16
63483,1,243,113,3,-47,25698,-12.0,0.0,19
63599,1,222,114,-18,-46,25450,-3.84,0.0,17
63740,1,209,114,-31,-46,25513,-1.0,0.0,16
63840,1,214,114,-26,-46,25559,-1.0,0.0,34
63940,1,215,114,-25,-46,25559,2.98,0.0,16
64054,1,226,113,-14,-47,25572,3.51,0.0,17
64173,1,242,113,2,-47,25702,-1.01,0.0,33
64274,1,241,113,1,-47,25704,-1.57,0.0,34
64380,1,237,113,-3,-47,25670,3.8,0.0,17
64507,1,250,111,10,-49,25852,-1.61,0.0,17
64607,1,245,113,5,-47,25733,1.0,0.0,35
64707,1,249,112,9,-48,25826,2.74,0.0,33
64807,1,259,111,19,-49,26075,1.0,0.0,18
64907,1,261,111,21,-49,26075,1.37,0.0,14
65010,1,261,111,21,-49,26075,3.12,0.0,17
65113,1,260,110,20,-50,26170,4.24,0.0,16
65242,1,261,111,21,-49,26141,3.99,0.0,36
65358,1,261,110,21,-50,26170,5.61,0.0,20
65467,1,275,107,35,-53,26384,-0.51,0.0,17
65575,1,270,110,30,-50,26372,-3.02,0.0,33
65706,1,257,111,17,-49,26008,-3.66,0.0,33
65806,1,239,112,-1,-48,25714,1.78,0.0,17
65912,1,240,112,0,-48,25702,-1.86,0.0,15
66022,1,238,113,-2,-47,25622,-1.53,0.0,13
66123,1,231,112,-9,-48,25572,-1.0,0.0,16
66240,1,229,113,-11,-47,25579,-1.06,0.0,50
66356,1,224,113,-16,-47,25631,-1.0,0.0,21
66463,1,221,114,-19,-46,25640,-1.36,0.0,16
66573,1,220,114,-20,-46,25493,-1.93,0.0,38
66706,1,218,113,-22,-47,25631,-2.68,0.0,40
66806,1,217,114,-23,-46,25531,-3.81,0.0,17
66906,1,217,114,-23,-46,25459,-4.64,0.0,17
67008,1,217,114,-23,-46,25459,-4.66,0.0,34
67139,1,217,114,-23,-46,25531,-1.0,0.0,34
67240,1,217,114,-23,-46,25550,2.46,0.0,33
67355,1,233,114,-7,-46,25496,2.07,0.0,27
67461,1,241,113,1,-47,25704,-2.64,0.0,18
67572,1,235,114,-5,-46,25716,5.32,0.0,17
67672,1,253,112,13,-48,25755,1.0,0.0,17
67772,1,259,112,19,-48,25980,1.0,0.0,34
67872,1,260,112,20,-48,26075,2.46,0.0,33
67972,1,260,111,20,-49,26005,5.19,0.0,40
68072,1,261,112,21,-48,26075,4.44,0.0,16
68205,1,261,112,21,-48,26075,-1.27,0.0,16
68305,1,258,112,18,-48,25939,-2.71,0.0,34
68410,1,245,113,5,-47,25791,-1.0,0.0,16
68522,1,240,113,0,-47,25710,-1.0,0.0,18
68642,1,234,113,-6,-47,25634,-3.51,0.0,15
68745,1,221,114,-19,-46,25541,-1.0,0.0,16
68856,1,222,113,-18,-47,25603,-4.54,0.0,17
68974,1,220,114,-20,-46,25640,-5.45,0.0,33
69086,1,220,114,-20,-46,25512,-4.96,0.0,30
69205,1,211,114,-29,-46,25603,-1.0,0.0,38
69307,1,211,113,-29,-47,25490,4.37,0.0,34
69423,1,237,113,-3,-47,25521,1.0,0.0,18
69527,1,237,113,-3,-47,25721,0.0,0.0,13
69639,1,236,113,-4,-47,25651,1.02,0.0,33
69745,1,237,113,-3,-47,25721,1.0,0.0,82
69871,1,237,113,-3,-47,25721,0.0,0.0,43
69974,1,237,113,-3,-47,25721,0.0,0.0,12
70087,1,237,113,-3,-47,25721,0.0,0.0,17
70204,1,238,113,-2,-47,25743,10.27,0.0,41
70305,1,251,112,11,-48,25852,9.79,0.0,38
70438,1,269,111,29,-49,26209,1.91,0.0,19
70538,1,265,111,25,-49,26110,1.0,0.0,18
70638,1,262,112,22,-48,26071,-1.47,0.0,25
70744,1,258,112,18,-48,25937,-4.13,0.0,16
70854,1,242,114,2,-46,25636,2.18,0.0,17
70971,1,246,113,6,-47,25790,0.71,0.0,49
71071,1,249,113,9,-47,25822,-8.37,0.0,33
71171,1,239,113,-1,-47,25516,-12.0,0.0,29
71271,1,213,114,-27,-46,25491,-5.14,0.0,33
71388,1,205,113,-35,-47,25584,-1.0,0.0,34
71504,1,215,113,-25,-47,25670,1.39,0.0,16
71637,1,220,114,-20,-46,25441,4.8,0.0,24
71737,1,240,113,0,-47,25606,1.54,0.0,34
71837,1,248,113,8,-47,25759,-1.68,0.0,34
71937,1,244,113,4,-47,25704,0.0,0.0,40
72037,1,241,113,1,-47,25734,2.59,0.0,15
72137,1,250,112,10,-48,25826,1.0,0.0,15
72244,1,252,112,12,-48,25946,1.0,0.0,15
72372,1,255,112,15,-48,25886,1.9,0.0,34
72503,1,261,112,21,-48,26075,1.4,0.0,30
72603,1,261,112,21,-48,26075,2.21,0.0,29
72713,1,261,112,21,-48,26075,3.91,0.0,20
72837,1,261,112,21,-48,26046,4.83,0.0,14
72937,1,261,112,21,-48,26046,5.46,0.0,33
73041,1,264,110,24,-50,26174,3.74,0.0,17
73170,1,277,109,37,-51,26642,-2.88,0.0,18
73270,1,268,110,28,-50,26233,-5.41,0.0,33
73370,1,247,112,7,-48,25859,-2.37,0.0,38
73470,1,238,113,-2,-47,25721,0.11,0.0,15
73575,1,238,112,-2,-48,25645,-2.81,0.0,19
73704,1,229,113,-11,-47,25516,-1.48,0.0,44
73823,1,223,113,-17,-47,25623,-0.76,0.0,38
73936,1,221,113,-19,-47,25640,-1.67,0.0,16
74038,1,218,113,-22,-47,25622,-2.34,0.0,16
74152,1,217,113,-23,-47,25622,-2.7,0.0,26
74269,1,217,113,-23,-47,25512,-3.7,0.0,33
74369,1,217,113,-23,-47,25550,-4.74,0.0,16
74469,1,217,113,-23,-47,25550,-5.28,0.0,20
74569,1,217,113,-23,-47,25459,-6.06,0.0,34
74669,1,196,112,-44,-48,25566,-2.6,0.0,34
74769,1,189,112,-51,-48,25739,5.73,0.0,23
74890,1,195,112,-45,-48,25619,7.93,0.0,15
75002,1,244,111,4,-49,25695,-1.36,0.0,14
75102,1,241,113,1,-47,25803,0.21,0.0,30
75202,1,239,113,-1,-47,25604,3.64,0.0,32
75302,1,246,112,6,-48,25763,4.75,0.0,34
75403,1,257,111,17,-49,26077,3.15,0.0,38
75520,1,257,111,17,-49,25939,7.3,0.0,22
75624,1,256,111,16,-49,25939,9.9,0.0,16
75736,1,264,111,24,-49,25920,5.85,0.0,33
75869,1,292,106,52,-54,27015,-4.28,0.0,37
75969,1,281,108,41,-52,26670,-8.61,0.0,20
76076,1,247,113,7,-47,25888,-1.0,0.0,16
76202,1,242,113,2,-47,25674,-3.74,0.0,39
76302,1,230,113,-10,-47,25508,-3.56,0.0,33
76402,1,222,114,-18,-46,25541,-2.88,0.0,33
76507,1,216,114,-24,-46,25531,-5.33,0.0,18
76624,1,216,114,-24,-46,25459,-8.52,0.0,18
76735,1,217,114,-23,-46,25570,-4.44,0.0,38
76835,1,216,114,-24,-46,25570,-1.17,0.0,27
76942,1,215,113,-25,-47,25541,3.68,0.0,17
77052,1,230,113,-10,-47,25544,1.0,0.0,17
77163,1,231,113,-9,-47,25600,1.0,0.0,17
77268,1,235,113,-5,-47,25559,1.0,0.0,39
77368,1,235,113,-5,-47,25721,1.0,0.0,19
77468,1,237,113,-3,-47,25618,0.0,0.0,14
77568,1,239,113,-1,-47,25612,0.0,0.0,15
77668,1,239,113,-1,-47,25710,0.0,0.0,13
77768,1,238,113,-2,-47,25618,0.0,0.0,12
77874,1,241,114,1,-46,25702,11.0,0.0,15
77984,1,259,112,19,-48,25983,3.19,0.0,18
78102,1,268,111,28,-49,26209,1.31,0.0,29
78234,1,264,112,24,-48,26014,1.0,0.0,35
78334,1,264,112,24,-48,26115,-1.79,0.0,33
78434,1,259,112,19,-48,26006,-5.68,0.0,29
78540,1,235,114,-5,-46,25663,2.27,0.0,22
78648,1,240,114,0,-46,25609,0.0,0.0,13
78760,1,238,113,-2,-47,25656,-12.0,0.0,20
78868,1,219,114,-21,-46,25480,-7.0,0.0,36
78968,1,206,114,-34,-46,25640,-1.0,0.0,18
79076,1,212,113,-28,-47,25623,-1.0,0.0,15
79176,1,210,113,-30,-47,25563,1.34,0.0,23
79301,1,214,113,-26,-47,25568,6.11,0.0,15
79401,1,237,113,-3,-47,25614,1.81,0.0,33
79504,1,245,112,5,-48,25857,-2.46,0.0,22
79625,1,237,113,-3,-47,25710,3.45,0.0,17
79734,1,244,113,4,-47,25793,2.83,0.0,33
79836,1,255,111,15,-49,25886,-0.39,0.0,30
79967,1,253,112,13,-48,25916,0.68,0.0,34
80067,1,254,112,14,-48,25914,2.7,0.0,15
80170,1,263,112,23,-48,26047,1.0,0.0,16
80285,1,262,111,22,-49,26142,2.5,0.0,15
80397,1,261,111,21,-49,25977,4.04,0.0,17
80501,1,262,111,22,-49,26142,4.34,0.0,49
80634,1,262,111,22,-49,26142,5.74,0.0,33
80750,1,265,110,25,-50,26243,2.51,0.0,29
80850,1,274,109,34,-51,26473,-3.85,0.0,20
80968,1,254,111,14,-49,25978,-2.37,0.0,15
81083,1,250,111,10,-49,25822,-1.0,0.0,17
81200,1,247,112,7,-48,25790,-2.25,0.0,39
81300,1,239,112,-1,-48,25710,-1.79,0.0,33
81400,1,233,112,-7,-48,25663,-1.0,0.0,28
81500,1,229,113,-11,-47,25671,-1.54,0.0,33
81600,1,222,113,-18,-47,25541,-1.3,0.0,15
81711,1,220,113,-20,-47,25484,-2.39,0.0,17
81833,1,218,113,-22,-47,25531,-2.71,0.0,34
81933,1,217,113,-23,-47,25531,-3.71,0.0,32
82033,1,216,113,-24,-47,25649,-4.41,0.0,29
82133,1,216,114,-24,-46,25631,-5.42,0.0,35
82233,1,216,114,-24,-46,25631,-6.42,0.0,33
82333,1,209,112,-31,-48,25540,-2.63,0.0,25
82469,1,198,113,-42,-47,25549,1.71,0.0,17
82582,1,217,113,-23,-47,25458,4.25,0.0,17
82699,1,234,112,-6,-48,25629,1.0,0.0,38
82799,1,236,112,-4,-48,25680,1.43,0.0,36
82899,1,239,113,-1,-47,25702,4.07,0.0,36
82999,1,251,112,11,-48,25849,3.14,0.0,14
83112,1,261,112,21,-48,26047,3.57,0.0,25
83233,1,261,111,21,-49,26142,7.32,0.0,16
83366,1,260,112,20,-48,26075,8.59,0.0,32
83466,1,269,110,29,-50,26061,3.39,0.0,29
83568,1,285,108,45,-52,26740,-3.75,0.0,33
83682,1,256,112,16,-48,25940,-1.23,0.0,17
83789,1,253,112,13,-48,25916,-4.72,0.0,17
83901,1,237,113,-3,-47,25622,-1.73,0.0,17
84032,1,230,113,-10,-47,25607,-2.93,0.0,32
84132,1,223,113,-17,-47,25631,-4.63,0.0,34
84233,1,216,114,-24,-46,25531,-5.24,0.0,38
84365,1,216,114,-24,-46,25559,-6.31,0.0,33
84465,1,217,113,-23,-47,25531,-2.75,0.0,34
84566,1,216,114,-24,-46,25570,1.0,0.0,38
84681,1,224,113,-16,-47,25516,1.0,0.0,18
84788,1,228,113,-12,-47,25480,-1.13,0.0,16
84900,1,225,113,-15,-47,25488,1.9,0.0,33
85009,1,232,112,-8,-48,25629,2.13,0.0,82
85116,1,234,113,-6,-47,25559,1.44,0.0,17
85232,1,240,112,0,-48,25710,0.0,0.0,10
85332,1,241,112,1,-48,25710,0.0,0.0,15
85432,1,240,112,0,-48,25677,0.0,0.0,13
85532,1,240,112,0,-48,25710,0.0,0.0,13
85640,1,243,112,3,-48,25670,12.0,0.0,22
85765,1,259,110,19,-50,25914,9.56,0.0,33
85865,1,269,110,29,-50,18611,3.86,0.0,33
85980,1,276,108,36,-52,26545,-2.12,0.0,31
86091,1,266,110,26,-50,26133,-5.65,0.0,18
86198,1,246,112,6,-48,25791,-1.0,0.0,18
86298,1,240,112,0,-48,25579,1.56,0.0,30
86398,1,244,112,4,-48,25670,0.0,0.0,15
86498,1,245,112,5,-48,25888,-12.0,0.0,17
86598,1,233,113,-7,-47,25669,-12.0,0.0,50
86698,1,210,114,-30,-46,25616,-6.44,0.0,32
86803,1,207,113,-33,-47,25483,-1.0,0.0,16
86914,1,214,113,-26,-47,25541,2.68,0.0,24
87020,1,227,114,-13,-46,25382,3.95,0.0,19
87131,1,241,112,1,-48,25726,-1.79,0.0,16
87231,1,239,113,-1,-47,25803,-1.95,0.0,38
87331,1,233,113,-7,-47,25658,4.27,0.0,15
87434,1,245,113,5,-47,25789,1.0,0.0,17
87542,1,245,113,5,-47,25765,1.24,0.0,17
87664,1,250,112,10,-48,25852,2.57,0.0,36
87765,1,261,111,21,-49,26075,-2.37,0.0,18
87880,1,258,112,18,-48,26008,2.42,0.0,20
87992,1,262,112,22,-48,26047,1.16,0.0,17
88097,1,264,112,24,-48,26238,1.24,0.0,33
88197,1,263,112,23,-48,26043,2.78,0.0,34
88297,1,263,112,23,-48,26142,3.76,0.0,34
88397,1,263,112,23,-48,26142,4.49,0.0,30
88497,1,263,112,23,-48,26142,1.75,0.0,41
88597,1,263,112,23,-48,26112,-3.5,0.0,17
88698,1,248,113,8,-47,25759,-2.23,0.0,18
88801,1,241,114,1,-46,25702,1.94,0.0,16
88906,1,244,114,4,-46,25863,-3.19,0.0,14
89030,1,232,114,-8,-46,25663,-1.39,0.0,35
89132,1,228,114,-12,-46,25579,0.0,0.0,16
89246,1,229,114,-11,-46,25579,-1.74,0.0,18
89350,1,222,114,-18,-46,18020,0.21,0.0,16
89463,1,221,114,-19,-46,18020,-1.01,0.0,20
89563,1,218,114,-22,-46,25450,-1.83,0.0,34
89665,1,215,114,-25,-46,25570,-1.02,0.0,34
89863,1,214,114,-26,-46,25570,-1.9,0.0,30
89963,1,213,113,-27,-47,25480,-3.7,0.0,34
90063,1,214,113,-26,-47,25580,-3.07,0.0,33
90173,1,214,113,-26,-47,25441,3.34,0.0,15
90280,1,228,113,-12,-47,25474,3.05,0.0,17
90383,1,239,112,-1,-48,25710,-1.69,0.0,22
90496,1,237,113,-3,-47,25618,-0.36,0.0,43
90596,1,237,112,-3,-48,25674,3.55,0.0,34
90698,1,252,111,12,-49,25852,2.09,0.0,15
90805,1,259,111,19,-49,26075,1.47,0.0,17
