time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
2040,STEP_L,300,0,300,0,168,0,0,0,1072
2060,STEP_L,300,0,290,0,176,0,10,0,1083
2080,STEP_L,300,0,300,0,168,0,0,0,1093
2100,STEP_L,300,0,334,0,141,0,-34,0,1104
2120,STEP_L,300,0,292,0,174,0,8,0,1114
2140,STEP_L,300,0,290,0,176,0,10,0,1125
2160,STEP_L,300,0,300,0,168,0,0,0,1135
2180,STEP_L,300,0,334,0,141,0,-34,0,1146
2200,STEP_L,300,0,292,0,174,0,8,0,1156
2220,STEP_L,300,0,290,0,176,0,10,0,1167
2240,STEP_L,300,0,300,0,168,0,0,0,1177
2260,STEP_L,300,0,334,0,141,0,-34,0,1188
2280,STEP_L,300,0,292,0,174,0,8,0,1198
2300,STEP_L,300,0,290,0,176,0,10,0,1209
2320,STEP_L,300,0,300,0,168,0,0,0,1219
2340,STEP_L,300,0,334,0,141,0,-34,0,1230
2360,STEP_L,300,0,292,0,174,0,8,0,1240
2380,STEP_L,300,0,290,0,176,0,10,0,1251
2400,STEP_L,300,0,300,0,168,0,0,0,1261
2420,STEP_L,300,0,334,0,140,0,-34,0,1272
2440,STEP_L,300,0,292,0,173,0,8,0,1282
2460,STEP_L,300,0,333,0,141,0,-33,0,1293
2480,STEP_L,300,0,292,0,173,0,8,0,1303
