time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
940,STEP_R,0,300,0,334,0,153,0,-34,-490
960,STEP_R,0,300,0,292,0,166,0,8,-500
980,STEP_R,0,300,0,301,0,164,0,-1,-511
1000,STEP_R,0,300,0,290,0,167,0,10,-522
1020,STEP_R,0,300,0,300,0,164,0,0,-532
1040,STEP_R,0,300,0,301,0,164,0,-1,-543
1060,STEP_R,0,300,0,334,0,153,0,-34,-554
1080,STEP_R,0,300,0,292,0,166,0,8,-564
1100,STEP_R,0,300,0,301,0,163,0,-1,-575
1120,STEP_R,0,300,0,290,0,167,0,10,-586
1140,STEP_R,0,300,0,300,0,163,0,0,-596
1160,STEP_R,0,300,0,334,0,152,0,-34,-607
1180,STEP_R,0,300,0,336,0,151,0,-36,-618
1200,STEP_R,0,300,0,292,0,165,0,8,-628
1220,STEP_R,0,300,0,333,0,152,0,-33,-639
1240,STEP_R,0,300,0,292,0,165,0,8,-650
1260,STEP_R,0,300,0,301,0,163,0,-1,-660
1280,STEP_R,0,300,0,334,0,152,0,-34,-671
1300,STEP_R,0,300,0,292,0,165,0,8,-681
1320,STEP_R,0,300,0,301,0,163,0,-1,-692
1340,STEP_R,0,300,0,290,0,166,0,10,-703
1360,STEP_R,0,300,0,300,0,163,0,0,-713
1380,STEP_R,0,300,0,334,0,151,0,-34,-724
1400,STEP_R,0,300,0,292,0,164,0,8,-735
1420,STEP_R,0,300,0,301,0,162,0,-1,-745
1440,STEP_R,0,300,0,290,0,165,0,10,-756
1460,STEP_R,0,300,0,300,0,162,0,0,-766
1480,STEP_R,0,300,0,334,0,151,0,-34,-777
1500,STEP_R,0,300,0,292,0,164,0,8,-787
1520,STEP_R,0,300,0,333,0,151,0,-33,-798
1540,STEP_R,0,300,0,292,0,164,0,8,-809
1560,STEP_R,0,300,0,301,0,162,0,-1,-819
1580,STEP_R,0,300,0,334,0,151,0,-34,-830
1600,STEP_R,0,300,0,292,0,164,0,8,-840
1620,STEP_R,0,300,0,333,0,151,0,-33,-851
1640,STEP_R,0,300,0,292,0,164,0,8,-861
1660,STEP_R,0,300,0,301,0,161,0,-1,-872
1680,STEP_R,0,300,0,290,0,165,0,10,-883
1700,STEP_R,0,300,0,333,0,150,0,-33,-893
1720,STEP_R,0,300,0,334,0,150,0,-34,-904
1740,STEP_R,0,300,0,292,0,163,0,8,-914
1760,STEP_R,0,300,0,333,0,150,0,-33,-925
1780,STEP_R,0,300,0,292,0,163,0,8,-935
1800,STEP_R,0,300,0,333,0,150,0,-33,-946
1820,STEP_R,0,300,0,292,0,163,0,8,-957
1840,STEP_R,0,300,0,301,0,161,0,-1,-967
1860,STEP_R,0,300,0,290,0,164,0,10,-977
1880,STEP_R,0,300,0,300,0,161,0,0,-988
1900,STEP_R,0,300,0,290,0,164,0,10,-999
1920,STEP_R,0,300,0,300,0,161,0,0,-1009
1940,STEP_R,0,300,0,290,0,164,0,10,-1020
1960,STEP_R,0,300,0,300,0,161,0,0,-1030
1980,STEP_R,0,300,0,334,0,150,0,-34,-1041
2000,STEP_R,0,300,0,292,0,163,0,8,-1051
2020,STEP_R,0,300,0,333,0,150,0,-33,-1062
2040,STEP_R,0,300,0,292,0,163,0,8,-1072
2060,STEP_R,0,300,0,333,0,149,0,-33,-1083
2080,STEP_R,0,300,0,292,0,163,0,8,-1093
2100,STEP_R,0,300,0,333,0,149,0,-33,-1104
2120,STEP_R,0,300,0,292,0,162,0,8,-1115
2140,STEP_R,0,300,0,333,0,149,0,-33,-1125
2160,STEP_R,0,300,0,292,0,162,0,8,-1135
2180,STEP_R,0,300,0,301,0,160,0,-1,-1146
2200,STEP_R,0,300,0,290,0,163,0,10,-1156
2220,STEP_R,0,300,0,333,0,149,0,-33,-1167
2240,STEP_R,0,300,0,300,0,160,0,0,-1177
2260,STEP_R,0,300,0,333,0,149,0,-33,-1188
2280,STEP_R,0,300,0,292,0,162,0,8,-1198
2300,STEP_R,0,300,0,333,0,149,0,-33,-1209
2320,STEP_R,0,300,0,292,0,162,0,8,-1219
2340,STEP_R,0,300,0,333,0,149,0,-33,-1230
2360,STEP_R,0,300,0,292,0,162,0,8,-1240
2380,STEP_R,0,300,0,333,0,149,0,-33,-1251
2400,STEP_R,0,300,0,292,0,162,0,8,-1261
2420,STEP_R,0,300,0,333,0,149,0,-33,-1272
2440,STEP_R,0,300,0,292,0,162,0,8,-1282
2460,STEP_R,0,300,0,333,0,149,0,-33,-1293
2480,STEP_R,0,300,0,292,0,162,0,8,-1303
