time_ms,mode,left_target,right_target,left_mmps,right_mmps,left_pwm,right_pwm,left_error,right_error,count_diff
1400,STEP_L,300,0,333,0,145,0,-33,0,732
1420,STEP_L,300,0,292,0,177,0,8,0,743
1440,STEP_L,300,0,301,0,171,0,-1,0,754
1460,STEP_L,300,0,290,0,179,0,10,0,764
1480,STEP_L,300,0,300,0,171,0,0,0,775
1500,STEP_L,300,0,334,0,144,0,-34,0,785
1520,STEP_L,300,0,292,0,177,0,8,0,796
1540,STEP_L,300,0,333,0,145,0,-33,0,807
1560,STEP_L,300,0,292,0,177,0,8,0,817
1580,STEP_L,300,0,301,0,171,0,-1,0,828
1600,STEP_L,300,0,290,0,179,0,10,0,838
1620,STEP_L,300,0,300,0,171,0,0,0,849
1640,STEP_L,300,0,334,0,144,0,-34,0,859
1660,STEP_L,300,0,292,0,177,0,8,0,870
1680,STEP_L,300,0,333,0,145,0,-33,0,881
1700,STEP_L,300,0,292,0,177,0,8,0,891
1720,STEP_L,300,0,301,0,171,0,-1,0,902
1740,STEP_L,300,0,290,0,179,0,10,0,912
1760,STEP_L,300,0,300,0,171,0,0,0,923
1780,STEP_L,300,0,334,0,144,0,-34,0,933
1800,STEP_L,300,0,292,0,177,0,8,0,944
1820,STEP_L,300,0,333,0,145,0,-33,0,955
1840,STEP_L,300,0,292,0,177,0,8,0,965
1860,STEP_L,300,0,301,0,171,0,-1,0,976
1880,STEP_L,300,0,290,0,179,0,10,0,986
1900,STEP_L,300,0,300,0,171,0,0,0,997
1920,STEP_L,300,0,334,0,144,0,-34,0,1007
1940,STEP_L,300,0,292,0,177,0,8,0,1018
1960,STEP_L,300,0,333,0,145,0,-33,0,1029
1980,STEP_L,300,0,292,0,177,0,8,0,1039
2000,STEP_L,300,0,301,0,171,0,-1,0,1050
2020,STEP_L,300,0,290,0,179,0,10,0,1060
2040,STEP_L,300,0,300,0,171,0,0,0,1071
2060,STEP_L,300,0,334,0,144,0,-34,0,1081
2080,STEP_L,300,0,292,0,177,0,8,0,1092
2100,STEP_L,300,0,333,0,145,0,-33,0,1103
2120,STEP_L,300,0,292,0,177,0,8,0,1113
2140,STEP_L,300,0,301,0,171,0,-1,0,1124
2160,STEP_L,300,0,290,0,179,0,10,0,1134
2180,STEP_L,300,0,300,0,171,0,0,0,1145
2200,STEP_L,300,0,334,0,144,0,-34,0,1155
2220,STEP_L,300,0,292,0,177,0,8,0,1166
2240,STEP_L,300,0,333,0,145,0,-33,0,1177
2260,STEP_L,300,0,292,0,177,0,8,0,1187
2280,STEP_L,300,0,301,0,171,0,-1,0,1198
2300,STEP_L,300,0,290,0,179,0,10,0,1208
2320,STEP_L,300,0,300,0,171,0,0,0,1219
2340,STEP_L,300,0,334,0,144,0,-34,0,1229
2360,STEP_L,300,0,292,0,177,0,8,0,1240
2380,STEP_L,300,0,333,0,145,0,-33,0,1251
2400,STEP_L,300,0,292,0,177,0,8,0,1261
2420,STEP_L,300,0,301,0,171,0,-1,0,1272
2440,STEP_L,300,0,290,0,179,0,10,0,1282
2460,STEP_L,300,0,300,0,171,0,0,0,1293
2480,STEP_L,300,0,334,0,144,0,-34,0,1303
